id;filial;titulo;conta;valor_nf;Valor Oficial;observacao;credor_forn_cli_func;Dados auxiliares;data_nf;data_pagamento;Sistema;Origem
002879;G3S MARINGA;CTE-5396;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5396-2/57;2026-05-07;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002471;G3S PRUDENTE;CTE-1059;TRANSPORTE DE SUCATA;17581.2;-17581.2; CTE 1059 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1059-1/57;2026-05-08;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002475;G3S PRUDENTE;CTE-1065;TRANSPORTE DE SUCATA;13800.0;-13800; CTE 1065 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1065-1/57;2026-05-08;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002476;G3S PRUDENTE;CTE-1067;TRANSPORTE DE SUCATA;15621.6;-15621.6; CTE 1067 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1067-1/57;2026-05-08;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002477;G3S PRUDENTE;CTE-1068;TRANSPORTE DE SUCATA;13800.0;-13800; CTE 1068 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1068-1/57;2026-05-08;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002478;G3S PRUDENTE;CTE-1069;TRANSPORTE DE SUCATA;13055.21;-13055.21; CTE 1069 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1069-1/57;2026-05-08;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002480;G3S PRUDENTE;CTE-1070;TRANSPORTE DE SUCATA;12880.0;-12880; CTE 1070 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1070-1/57;2026-05-08;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002481;G3S PRUDENTE;CTE-1071;TRANSPORTE DE SUCATA;21776.4;-21776.4; CTE 1071 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1071-1/57;2026-05-08;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
005974;G3S PRUDENTE;CTE-13571;FRETE DE TERCEIROS;850.0;-850; CTE 13571 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13571-1/57;2026-05-08;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005975;G3S PRUDENTE;CTE-13572;FRETE DE TERCEIROS;3857.3;-3857.3; CTE 13572 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13572-1/57;2026-05-08;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005976;G3S PRUDENTE;CTE-13573;FRETE DE TERCEIROS;2436.8;-2436.8; CTE 13573 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13573-1/57;2026-05-08;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006151;G3S PRUDENTE;CTE-13574;FRETE DE TERCEIROS;850.0;-850; CTE 13574 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13574-1/57;2026-05-08;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006152;G3S PRUDENTE;CTE-13575;FRETE DE TERCEIROS;2438.5;-2438.5; CTE 13575 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13575-1/57;2026-05-08;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
002207;G3S CAMPO GRANDE;CTE-208;TRANSPORTE DE SUCATA;11352.6;-11352.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;208-3/57;2026-05-08;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
002206;G3S CAMPO GRANDE;CTE-209;TRANSPORTE DE SUCATA;13507.2;-13507.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;209-3/57;2026-05-08;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
002205;G3S CAMPO GRANDE;CTE-210;TRANSPORTE DE SUCATA;13608.0;-13608; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;210-3/57;2026-05-08;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
002204;G3S CAMPO GRANDE;CTE-211;TRANSPORTE DE SUCATA;13860.0;-13860; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;211-3/57;2026-05-08;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
004189;G3S CAMPO GRANDE;CTE-212;TRANSPORTE DE SUCATA;11407.2;-11407.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;212-3/57;2026-05-08;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
001472;G3S CAMPO GRANDE;CTE-2622;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2622-3/57;2026-05-08;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
006326;G3S LONDRINA;CTE-5397;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5397-2/57;2026-05-08;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
002880;G3S MARINGA;CTE-5398;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5398-2/57;2026-05-08;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002881;G3S MARINGA;CTE-5399;FRETE DE TERCEIROS;1397.4;-1397.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5399-2/57;2026-05-08;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002882;G3S MARINGA;CTE-5400;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5400-2/57;2026-05-08;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002482;G3S PRUDENTE;CTE-1073;TRANSPORTE DE SUCATA;22848.2;-22848.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1073-1/57;2026-05-11;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
006707;G3S PRUDENTE;CTE-1074;TRANSPORTE DE SUCATA;12820.2;-12820.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1074-1/57;2026-05-11;2026-05-28 00:00:00;SAGI;Saídas (Aplicações)
002483;G3S PRUDENTE;CTE-1075;TRANSPORTE DE SUCATA;17296.0;-17296; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1075-1/57;2026-05-11;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002484;G3S PRUDENTE;CTE-1076;TRANSPORTE DE SUCATA;14720.0;-14720; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1076-1/57;2026-05-11;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
002485;G3S PRUDENTE;CTE-1077;TRANSPORTE DE SUCATA;12880.0;-12880; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1077-1/57;2026-05-11;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
006686;G3S PRUDENTE;CTE-1078;TRANSPORTE DE SUCATA;22990.8;-22990.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1078-1/57;2026-05-11;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
006708;G3S PRUDENTE;CTE-1079;TRANSPORTE DE SUCATA;17783.6;-17783.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1079-1/57;2026-05-11;2026-05-28 00:00:00;SAGI;Saídas (Aplicações)
002486;G3S PRUDENTE;CTE-1080;TRANSPORTE DE SUCATA;14410.83;-14410.83; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1080-1/57;2026-05-11;2026-05-22 00:00:00;SAGI;Saídas (Aplicações)
005980;G3S PRUDENTE;CTE-1081;TRANSPORTE DE SUCATA;11316.48;-11316.48; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1081-1/57;2026-05-11;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005981;G3S PRUDENTE;CTE-1082;TRANSPORTE DE SUCATA;13432.0;-13432; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1082-1/57;2026-05-11;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005982;G3S PRUDENTE;CTE-1083;TRANSPORTE DE SUCATA;7966.5;-7966.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1083-1/57;2026-05-11;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006153;G3S PRUDENTE;CTE-13576;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13576-1/57;2026-05-11;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006154;G3S PRUDENTE;CTE-13577;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13577-1/57;2026-05-11;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006155;G3S PRUDENTE;CTE-13579;FRETE DE TERCEIROS;3862.4;-3862.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13579-1/57;2026-05-11;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006156;G3S PRUDENTE;CTE-13580;FRETE DE TERCEIROS;3469.7;-3469.7; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13580-1/57;2026-05-11;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006157;G3S PRUDENTE;CTE-13581;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13581-1/57;2026-05-11;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
004190;G3S CAMPO GRANDE;CTE-213;TRANSPORTE DE SUCATA;14133.0;-14133; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;213-3/57;2026-05-11;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
001672;G3S DOURADOS;CTE-214;TRANSPORTE DE SUCATA;13633.2;-13633.2; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;214-3/57;2026-05-11;2026-05-29 00:00:00;SAGI;Saídas (Aplicações)
000506;G3S DOURADOS;CTE-2624;FRETE DE TERCEIROS;850.0;-850; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2624-3/57;2026-05-11;;SAGI;Saídas (Aplicações)
001473;G3S CAMPO GRANDE;CTE-2625;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2625-3/57;2026-05-11;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
000220;G3S DOURADOS;CTE-2626;FRETE DE TERCEIROS;7524.2;-7524.2; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2626-3/57;2026-05-11;2026-06-09 00:00:00;SAGI;Saídas (Aplicações)
000221;G3S DOURADOS;CTE-2627;FRETE DE TERCEIROS;850.0;-850; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2627-3/57;2026-05-11;2026-06-09 00:00:00;SAGI;Saídas (Aplicações)
006722;G3S MARINGA;CTE-321;TRANSPORTE DE SUCATA;13482.3;-13482.3; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;321-2/57;2026-05-11;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
002884;G3S MARINGA;CTE-5401;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5401-2/57;2026-05-11;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002885;G3S MARINGA;CTE-5402;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5402-2/57;2026-05-11;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002886;G3S MARINGA;CTE-5403;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5403-2/57;2026-05-11;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002876;G3S MARINGA;CTE-5404;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5404-2/57;2026-05-11;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002877;G3S MARINGA;CTE-5405;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5405-2/57;2026-05-11;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
006709;G3S PRUDENTE;CTE-1084;TRANSPORTE DE SUCATA;15051.2;-15051.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1084-1/57;2026-05-12;2026-05-28 00:00:00;SAGI;Saídas (Aplicações)
005983;G3S PRUDENTE;CTE-1085;TRANSPORTE DE SUCATA;15543.4;-15543.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1085-1/57;2026-05-12;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005984;G3S PRUDENTE;CTE-1086;TRANSPORTE DE SUCATA;16760.01;-16760.01; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1086-1/57;2026-05-12;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005985;G3S PRUDENTE;CTE-1087;TRANSPORTE DE SUCATA;23423.2;-23423.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1087-1/57;2026-05-12;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
004191;G3S CAMPO GRANDE;CTE-215;TRANSPORTE DE SUCATA;13742.4;-13742.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;215-3/57;2026-05-12;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
004200;G3S CAMPO GRANDE;CTE-216;TRANSPORTE DE SUCATA;11751.6;-11751.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;216-3/57;2026-05-12;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
004201;G3S CAMPO GRANDE;CTE-217;TRANSPORTE DE SUCATA;13557.6;-13557.6; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;217-3/57;2026-05-12;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
004202;G3S CAMPO GRANDE;CTE-218;TRANSPORTE DE SUCATA;15892.8;-15892.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;218-3/57;2026-05-12;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
004203;G3S CAMPO GRANDE;CTE-219;TRANSPORTE DE SUCATA;10663.8;-10663.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;219-3/57;2026-05-12;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
000222;G3S DOURADOS;CTE-2628;FRETE DE TERCEIROS;1897.2;-1897.2; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2628-3/57;2026-05-12;2026-06-09 00:00:00;SAGI;Saídas (Aplicações)
000223;G3S DOURADOS;CTE-2629;FRETE DE TERCEIROS;4229.6;-4229.6; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2629-3/57;2026-05-12;2026-06-09 00:00:00;SAGI;Saídas (Aplicações)
006723;G3S MARINGA;CTE-322;TRANSPORTE DE SUCATA;9054.45;-9054.45; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;322-2/57;2026-05-12;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
006724;G3S MARINGA;CTE-323;TRANSPORTE DE SUCATA;9396.45;-9396.45; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;323-2/57;2026-05-12;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
002887;G3S MARINGA;CTE-5406;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5406-2/57;2026-05-12;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002889;G3S MARINGA;CTE-5407;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5407-2/57;2026-05-12;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
005986;G3S PRUDENTE;CTE-1088;TRANSPORTE DE SUCATA;23069.0;-23069; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1088-1/57;2026-05-13;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005987;G3S PRUDENTE;CTE-1089;TRANSPORTE DE SUCATA;12364.77;-12364.77; CTE 1089 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1089-1/57;2026-05-13;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005988;G3S PRUDENTE;CTE-1090;TRANSPORTE DE SUCATA;22926.4;-22926.4; CTE 1090 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1090-1/57;2026-05-13;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006167;G3S PRUDENTE;CTE-13582;FRETE DE TERCEIROS;850.0;-850; CTE 13582 -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;13582-1/57;2026-05-13;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
004204;G3S CAMPO GRANDE;CTE-220;TRANSPORTE DE SUCATA;14338.8;-14338.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;220-3/57;2026-05-13;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
004205;G3S CAMPO GRANDE;CTE-221;TRANSPORTE DE SUCATA;14028.0;-14028; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;221-3/57;2026-05-13;2026-06-12 00:00:00;SAGI;Saídas (Aplicações)
004460;G3S CAMPO GRANDE;CTE-222;TRANSPORTE DE SUCATA;13792.8;-13792.8; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;222-3/57;2026-05-13;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
004461;G3S CAMPO GRANDE;CTE-223;TRANSPORTE DE SUCATA;13885.2;-13885.2; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;223-3/57;2026-05-13;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
004462;G3S CAMPO GRANDE;CTE-224;TRANSPORTE DE SUCATA;13734.0;-13734; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;224-3/57;2026-05-13;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
001474;G3S CAMPO GRANDE;CTE-2631;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2631-3/57;2026-05-13;2026-06-11 00:00:00;SAGI;Saídas (Aplicações)
000224;G3S DOURADOS;CTE-2632;FRETE DE TERCEIROS;4180.3;-4180.3; SERVICO DE FRETE DE SUCATAS -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;2632-3/57;2026-05-13;2026-06-09 00:00:00;SAGI;Saídas (Aplicações)
006725;G3S MARINGA;CTE-324;TRANSPORTE DE SUCATA;9131.4;-9131.4; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;324-2/57;2026-05-13;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
006726;G3S MARINGA;CTE-325;TRANSPORTE DE SUCATA;8250.75;-8250.75; -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;325-2/57;2026-05-13;2026-05-27 00:00:00;SAGI;Saídas (Aplicações)
006327;G3S LONDRINA;CTE-5408;FRETE DE TERCEIROS;850.0;-850; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5408-2/57;2026-05-13;2026-06-08 00:00:00;SAGI;Saídas (Aplicações)
002890;G3S MARINGA;CTE-5409;FRETE DE TERCEIROS;2252.5;-2252.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5409-2/57;2026-05-13;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002892;G3S MARINGA;CTE-5410;FRETE DE TERCEIROS;960.5;-960.5; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5410-2/57;2026-05-13;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002894;G3S MARINGA;CTE-5411;FRETE DE TERCEIROS;969.0;-969; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5411-2/57;2026-05-13;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
002907;G3S MARINGA;CTE-5412;FRETE DE TERCEIROS;2939.3;-2939.3; -  DOCUMENTO ELETRÔNICO REFERENCIADO;G&S TRANSPORTE LOGISTICA E LOCACAO DE MAQUINAS E EQUIPAMENTO;5412-2/57;2026-05-13;2026-06-15 00:00:00;SAGI;Saídas (Aplicações)
006002;G3S PRUDENTE;CTE-1091;TRANSPORTE DE SUCATA;14163.4;-14163.4; CTE 1091 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1091-1/57;2026-05-14;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006001;G3S PRUDENTE;CTE-1092;TRANSPORTE DE SUCATA;11788.0;-11788; CTE 1092 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1092-1/57;2026-05-14;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
006713;G3S PRUDENTE;CTE-1093;TRANSPORTE DE SUCATA;15669.62;-15669.62; CTE 1093 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1093-1/57;2026-05-14;2026-05-28 00:00:00;SAGI;Saídas (Aplicações)
006712;G3S PRUDENTE;CTE-1094;TRANSPORTE DE SUCATA;14356.1;-14356.1; CTE 1094 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1094-1/57;2026-05-14;2026-05-28 00:00:00;SAGI;Saídas (Aplicações)
006000;G3S PRUDENTE;CTE-1095;TRANSPORTE DE SUCATA;16187.45;-16187.45; CTE 1095 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1095-1/57;2026-05-14;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
005999;G3S PRUDENTE;CTE-1096;TRANSPORTE DE SUCATA;16835.79;-16835.79; CTE 1096 -  DOCUMENTO ELETRÔNICO REFERENCIADO;GSL LOGISTICA E TRANSPORTE LTDA;1096-1/57;2026-05-14;2026-05-25 00:00:00;SAGI;Saídas (Aplicações)
